photo,row,col,gt,pred,conf,threshold,fg_frac,post_ink_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
r4k4memgy6ac1.webp,3,6,2,2,0.9953,adaptive,0.151,0.0922,1,0.0922,0,0,0,0
r4k4memgy6ac1.webp,3,7,5,5,0.9985,adaptive,0.1501,0.0831,1,0.0831,0,0,0,0
r4k4memgy6ac1.webp,3,8,1,1,0.9955,adaptive,0.0995,0.069,1,0.069,0,0,0,0
r4k4memgy6ac1.webp,3,9,8,8,0.9991,adaptive,0.1673,0.1085,1,0.1085,0,0,0,0
r4k4memgy6ac1.webp,4,2,9,9,0.9995,adaptive,0.1454,0.1011,1,0.1011,0,0,0,0
r4k4memgy6ac1.webp,4,3,6,6,0.974,adaptive,0.1695,0.1007,1,0.1007,0,0,0,0
r4k4memgy6ac1.webp,4,4,8,8,0.9989,adaptive,0.1751,0.108,1,0.108,0,0,0,0
r4k4memgy6ac1.webp,4,5,4,4,0.9037,adaptive,0.1323,0.0796,1,0.0796,0,0,0,0
r4k4memgy6ac1.webp,4,6,7,7,0.9985,adaptive,0.1399,0.072,1,0.072,0,0,0,0
r4k4memgy6ac1.webp,4,8,5,5,0.9984,adaptive,0.1262,0.0875,1,0.0875,0,0,0,0
r4k4memgy6ac1.webp,4,9,2,2,0.9871,adaptive,0.145,0.0867,1,0.0867,0,0,0,0
r4k4memgy6ac1.webp,5,1,7,7,0.9986,adaptive,0.1126,0.0694,1,0.0694,0,0,0,0
r4k4memgy6ac1.webp,5,3,5,5,0.9983,adaptive,0.1151,0.0834,1,0.0834,0,0,0,0
r4k4memgy6ac1.webp,5,4,9,9,0.9983,adaptive,0.1316,0.1015,1,0.1015,0,0,0,0
r4k4memgy6ac1.webp,5,5,2,2,0.9912,adaptive,0.1045,0.0921,1,0.0921,0,0,0,0
r4k4memgy6ac1.webp,5,6,6,6,0.9819,adaptive,0.1323,0.1022,1,0.1022,0,0,0,0
r4k4memgy6ac1.webp,5,7,8,8,0.9993,adaptive,0.1517,0.1092,1,0.1092,0,0,0,0
r4k4memgy6ac1.webp,5,8,4,4,0.9598,adaptive,0.095,0.0801,1,0.0801,0,0,0,0
r4k4memgy6ac1.webp,6,1,2,2,0.9902,adaptive,0.1461,0.0882,1,0.0882,0,0,0,0
r4k4memgy6ac1.webp,6,2,4,4,0.9386,adaptive,0.1083,0.0782,1,0.0782,0,0,0,0
r4k4memgy6ac1.webp,6,3,8,8,0.999,adaptive,0.1666,0.1076,1,0.1076,0,0,0,0
r4k4memgy6ac1.webp,6,4,5,5,0.9977,adaptive,0.1441,0.0871,1,0.0871,0,0,0,0
r4k4memgy6ac1.webp,6,5,1,1,0.9955,adaptive,0.1029,0.0622,1,0.0622,0,0,0,0
r4k4memgy6ac1.webp,6,6,3,3,0.9984,adaptive,0.139,0.0802,1,0.0802,0,0,0,0
r4k4memgy6ac1.webp,6,7,6,6,0.9835,adaptive,0.1671,0.1,1,0.1,0,0,0,0
r4k4memgy6ac1.webp,6,8,9,9,0.9996,adaptive,0.1314,0.1013,1,0.1013,0,0,0,0
r4k4memgy6ac1.webp,6,9,7,7,0.999,adaptive,0.1281,0.0693,1,0.0693,0,0,0,0
r4k4memgy6ac1.webp,7,2,8,8,0.999,adaptive,0.1459,0.1097,1,0.1097,0,0,0,0
r4k4memgy6ac1.webp,7,3,2,2,0.9843,adaptive,0.1515,0.0904,1,0.0904,0,0,0,0
r4k4memgy6ac1.webp,7,4,6,6,0.9794,adaptive,0.1613,0.1007,1,0.1007,0,0,0,0
r4k4memgy6ac1.webp,7,6,4,4,0.952,adaptive,0.1227,0.0782,1,0.0782,0,0,0,0
r4k4memgy6ac1.webp,7,7,9,9,0.9993,adaptive,0.1546,0.0991,1,0.0991,0,0,0,0
r4k4memgy6ac1.webp,7,8,7,7,0.9991,adaptive,0.0855,0.069,1,0.069,0,0,0,0
r4k4memgy6ac1.webp,8,1,4,4,0.9425,adaptive,0.1104,0.0801,1,0.0801,0,0,0,0
r4k4memgy6ac1.webp,8,3,7,7,0.9992,adaptive,0.0995,0.0692,1,0.0692,0,0,0,0
r4k4memgy6ac1.webp,8,4,2,2,0.9935,adaptive,0.1291,0.0884,1,0.0884,0,0,0,0
r4k4memgy6ac1.webp,8,6,9,9,0.9985,adaptive,0.1318,0.1018,1,0.1018,0,0,0,0
r4k4memgy6ac1.webp,8,8,8,8,0.9991,adaptive,0.1116,0.1109,1,0.1109,0,0,0,0
r4k4memgy6ac1.webp,9,1,5,5,0.9981,adaptive,0.1559,0.0858,1,0.0858,0,0,0,0
r4k4memgy6ac1.webp,9,3,9,9,0.9995,adaptive,0.1591,0.1,1,0.1,0,0,0,0
r4k4memgy6ac1.webp,9,4,1,1,0.9941,adaptive,0.1205,0.0633,1,0.0633,0,0,0,0
r4k4memgy6ac1.webp,9,5,7,7,0.9987,adaptive,0.116,0.0739,1,0.0739,0,0,0,0
r4k4memgy6ac1.webp,9,6,8,8,0.999,adaptive,0.1677,0.1089,1,0.1089,0,0,0,0
r4k4memgy6ac1.webp,9,7,4,4,0.8793,adaptive,0.147,0.0782,1,0.0782,0,0,0,0
r4k4memgy6ac1.webp,9,8,2,2,0.9938,adaptive,0.1341,0.0911,1,0.0911,0,0,0,0
9p3wy0w89x0d1.webp,1,1,7,7,0.9948,adaptive,0.1802,0.0684,1,0.0684,0,0,0,0
9p3wy0w89x0d1.webp,1,2,4,4,0.9667,adaptive,0.1615,0.0771,1,0.0771,0,0,0,0
9p3wy0w89x0d1.webp,1,3,0,0,0.9569,adaptive,0.1127,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,1,4,9,9,0.9957,adaptive,0.2072,0.0978,1,0.0978,0,0,0,0
9p3wy0w89x0d1.webp,1,5,0,0,0.9569,adaptive,0.0769,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,1,6,0,0,0.9569,adaptive,0.0967,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,1,7,6,6,0.9665,adaptive,0.2043,0.0989,1,0.0989,0,0,0,0
9p3wy0w89x0d1.webp,1,8,0,0,0.9569,adaptive,0.0839,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,1,9,0,0,0.9569,adaptive,0.1259,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,1,0,0,0.9569,adaptive,0.0875,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,2,0,0,0.9569,adaptive,0.0576,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,3,2,2,0.9943,adaptive,0.1707,0.0857,1,0.0857,0,0,0,0
9p3wy0w89x0d1.webp,2,4,6,6,0.9655,adaptive,0.1793,0.1011,1,0.1011,0,0,0,0
9p3wy0w89x0d1.webp,2,5,0,0,0.9569,adaptive,0.0445,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,6,0,0,0.9569,adaptive,0.0649,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,7,0,0,0.9569,adaptive,0.0592,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,2,8,3,3,0.991,adaptive,0.1157,0.079,1,0.079,0,0,0,0
9p3wy0w89x0d1.webp,2,9,0,0,0.9569,adaptive,0.0882,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,1,0,0,0.9569,adaptive,0.1007,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,2,0,0,0.9569,adaptive,0.0708,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,3,0,0,0.9569,adaptive,0.1011,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,4,2,2,0.9955,adaptive,0.1824,0.0864,1,0.0864,0,0,0,0
9p3wy0w89x0d1.webp,3,5,0,0,0.9569,adaptive,0.0642,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,6,0,0,0.9569,adaptive,0.0855,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,7,5,5,0.998,adaptive,0.172,0.0824,1,0.0824,0,0,0,0
9p3wy0w89x0d1.webp,3,8,0,0,0.9569,adaptive,0.0633,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,3,9,0,0,0.9569,adaptive,0.1087,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,1,0,0,0.9569,adaptive,0.1109,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,2,0,0,0.9569,adaptive,0.0844,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,3,0,0,0.9569,adaptive,0.1109,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,4,0,0,0.9569,adaptive,0.1031,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,5,0,0,0.9569,adaptive,0.0782,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,6,0,0,0.9569,adaptive,0.0929,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,7,0,0,0.9569,adaptive,0.0953,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,8,0,0,0.9569,adaptive,0.0764,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,4,9,0,0,0.9569,adaptive,0.1125,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,1,0,0,0.9569,adaptive,0.0832,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,2,1,1,0.9905,adaptive,0.1102,0.0668,1,0.0668,0,0,0,0
9p3wy0w89x0d1.webp,5,3,5,5,0.9987,adaptive,0.1588,0.0862,1,0.0862,0,0,0,0
9p3wy0w89x0d1.webp,5,4,0,0,0.9569,adaptive,0.0749,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,5,0,0,0.9569,adaptive,0.0367,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,6,4,4,0.8481,adaptive,0.1413,0.0782,1,0.0782,0,0,0,0
9p3wy0w89x0d1.webp,5,7,0,0,0.9569,adaptive,0.0656,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,8,0,0,0.9569,adaptive,0.0367,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,5,9,3,3,0.9986,adaptive,0.1628,0.0801,1,0.0801,0,0,0,0
9p3wy0w89x0d1.webp,6,1,4,4,0.8612,adaptive,0.1943,0.078,1,0.078,0,0,0,0
9p3wy0w89x0d1.webp,6,2,7,7,0.9982,adaptive,0.1549,0.0724,1,0.0724,0,0,0,0
9p3wy0w89x0d1.webp,6,3,0,0,0.9569,adaptive,0.1027,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,6,4,0,0,0.9569,adaptive,0.09,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,6,5,0,0,0.9569,adaptive,0.0654,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,6,6,8,8,0.9995,adaptive,0.2014,0.1067,1,0.1067,0,0,0,0
9p3wy0w89x0d1.webp,6,7,0,0,0.9569,adaptive,0.0911,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,6,8,0,0,0.9569,adaptive,0.0649,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,6,9,9,9,0.9994,adaptive,0.2005,0.0973,1,0.0973,0,0,0,0
9p3wy0w89x0d1.webp,7,1,5,5,0.9979,adaptive,0.1889,0.0844,1,0.0844,0,0,0,0
9p3wy0w89x0d1.webp,7,2,0,0,0.9569,adaptive,0.0706,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,3,0,0,0.9569,adaptive,0.1009,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,4,0,0,0.9569,adaptive,0.0884,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,5,0,0,0.9569,adaptive,0.0658,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,6,0,0,0.9569,adaptive,0.0971,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,7,0,0,0.9569,adaptive,0.0936,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,8,0,0,0.9569,adaptive,0.0654,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,7,9,0,0,0.9569,adaptive,0.1025,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,1,0,0,0.9569,adaptive,0.0839,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,2,0,0,0.9569,adaptive,0.0455,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,3,0,0,0.9569,adaptive,0.0753,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,4,0,0,0.9569,adaptive,0.069,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,5,0,0,0.9569,adaptive,0.0404,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,6,0,0,0.9569,adaptive,0.0751,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,7,0,0,0.9569,adaptive,0.0742,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,8,8,4,4,0.9471,adaptive,0.1263,0.079,1,0.079,0,0,0,0
9p3wy0w89x0d1.webp,8,9,8,8,0.9993,adaptive,0.197,0.1081,1,0.1081,0,0,0,0
9p3wy0w89x0d1.webp,9,1,0,0,0.9569,adaptive,0.1223,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,9,2,6,6,0.9841,adaptive,0.1929,0.1011,1,0.1011,0,0,0,0
9p3wy0w89x0d1.webp,9,3,9,9,0.9996,adaptive,0.2201,0.098,1,0.098,0,0,0,0
9p3wy0w89x0d1.webp,9,4,0,0,0.9569,adaptive,0.1002,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,9,5,3,3,0.9989,adaptive,0.1685,0.0798,1,0.0798,0,0,0,0
9p3wy0w89x0d1.webp,9,6,0,0,0.9569,adaptive,0.1147,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,9,7,0,0,0.9569,adaptive,0.1096,0.0,0,0.0,0,0,0,0
9p3wy0w89x0d1.webp,9,8,1,1,0.9956,adaptive,0.1477,0.0611,1,0.0611,0,0,0,0
9p3wy0w89x0d1.webp,9,9,0,0,0.9569,adaptive,0.1219,0.0,0,0.0,0,0,0,0
uf3lgp4i6wdc1.webp,1,2,4,4,0.9983,adaptive,0.1578,0.0909,1,0.0909,0,0,0,0
uf3lgp4i6wdc1.webp,1,3,3,3,0.9985,adaptive,0.2038,0.0916,1,0.0916,0,0,0,0
uf3lgp4i6wdc1.webp,1,9,5,5,0.997,adaptive,0.2016,0.1009,1,0.1009,0,0,0,0
uf3lgp4i6wdc1.webp,2,2,5,5,0.9958,adaptive,0.1772,0.104,1,0.104,0,0,0,0
uf3lgp4i6wdc1.webp,2,5,6,6,0.9873,adaptive,0.1974,0.1116,1,0.1116,0,0,0,0
uf3lgp4i6wdc1.webp,2,6,3,3,0.9986,adaptive,0.2065,0.0927,1,0.0927,0,0,0,0
uf3lgp4i6wdc1.webp,3,4,2,2,0.9994,adaptive,0.2321,0.0936,1,0.0936,0,0,0,0
uf3lgp4i6wdc1.webp,3,5,4,4,0.9987,adaptive,0.2015,0.09,1,0.09,0,0,0,0
uf3lgp4i6wdc1.webp,3,6,5,5,0.9948,adaptive,0.2401,0.1011,1,0.1011,0,0,0,0
uf3lgp4i6wdc1.webp,4,1,1,1,0.9826,adaptive,0.1566,0.0564,1,0.0564,0,0,0,0
uf3lgp4i6wdc1.webp,4,2,8,8,0.9971,adaptive,0.2117,0.111,1,0.111,0,0,0,0
uf3lgp4i6wdc1.webp,4,4,5,5,0.9946,adaptive,0.2364,0.1007,1,0.1007,0,0,0,0
uf3lgp4i6wdc1.webp,4,6,4,4,0.999,adaptive,0.2159,0.0887,1,0.0887,0,0,0,0
uf3lgp4i6wdc1.webp,4,8,9,9,0.9954,adaptive,0.2112,0.1097,1,0.1097,0,0,0,0
uf3lgp4i6wdc1.webp,4,9,6,6,0.9421,adaptive,0.221,0.1069,1,0.1069,0,0,0,0
uf3lgp4i6wdc1.webp,5,1,5,5,0.9953,adaptive,0.1737,0.1024,1,0.1024,0,0,0,0
uf3lgp4i6wdc1.webp,5,2,6,6,0.9518,adaptive,0.1853,0.1127,1,0.1127,0,0,0,0
uf3lgp4i6wdc1.webp,5,3,4,4,0.9988,adaptive,0.2013,0.0907,1,0.0907,0,0,0,0
uf3lgp4i6wdc1.webp,5,8,8,8,0.9958,adaptive,0.1988,0.1127,1,0.1127,0,0,0,0
uf3lgp4i6wdc1.webp,5,9,2,2,0.9997,adaptive,0.1949,0.0952,1,0.0952,0,0,0,0
uf3lgp4i6wdc1.webp,6,4,6,6,0.9691,adaptive,0.2475,0.1092,1,0.1092,0,0,0,0
uf3lgp4i6wdc1.webp,6,7,5,5,0.9957,adaptive,0.2381,0.0994,1,0.0994,0,0,0,0
uf3lgp4i6wdc1.webp,7,1,4,4,0.998,adaptive,0.1887,0.0887,1,0.0887,0,0,0,0
uf3lgp4i6wdc1.webp,7,4,3,3,0.9977,adaptive,0.2292,0.0918,1,0.0918,0,0,0,0
uf3lgp4i6wdc1.webp,7,7,9,9,0.9914,adaptive,0.2442,0.1076,1,0.1076,0,0,0,0
uf3lgp4i6wdc1.webp,7,8,5,5,0.9956,adaptive,0.2144,0.1013,1,0.1013,0,0,0,0
uf3lgp4i6wdc1.webp,8,1,2,2,0.9997,adaptive,0.1685,0.0954,1,0.0954,0,0,0,0
uf3lgp4i6wdc1.webp,8,4,4,4,0.9986,adaptive,0.2053,0.0916,1,0.0916,0,0,0,0
uf3lgp4i6wdc1.webp,8,5,5,5,0.9945,adaptive,0.1896,0.1035,1,0.1035,0,0,0,0
uf3lgp4i6wdc1.webp,8,7,1,1,0.9875,adaptive,0.1703,0.0568,1,0.0568,0,0,0,0
uf3lgp4i6wdc1.webp,9,3,5,5,0.9942,adaptive,0.2136,0.0998,1,0.0998,0,0,0,0
uf3lgp4i6wdc1.webp,9,4,8,8,0.9899,adaptive,0.2245,0.11,1,0.11,0,0,0,0
uf3lgp4i6wdc1.webp,9,5,7,7,0.9974,adaptive,0.1578,0.0717,1,0.0717,0,0,0,0
